inchikey	smiles	name
PCHKPVIQAHNQLW-CQSZACIVSA-N	NC(=O)c1cccc2cn(-c3ccc([C@@H]4CCCNC4)cc3)nc12	Niraparib
ULXXDDBFHOBEHA-CWDCEQMOSA-N	CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1	Afatinib
KXBDTLQSDKGAEB-UHFFFAOYSA-N	C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCOC)cc3)ncc2F)c1	AVL-292
ZVWPOIUAPXDLMB-UHFFFAOYSA-N	COc1ccc2[nH]c(=O)c(C(c3nnnn3CCc3ccccc3)N3CCN(C4CCCCC4)CC3)cc2c1	GT949
LGWDVWIZDPGCFG-UHFFFAOYSA-N	CC(C)c1ccc(CC(=O)N2CCN(c3ccc(C#N)nn3)CC2)cc1	PZ2891
SQSZANZGUXWJEA-UHFFFAOYSA-N	Cc1cc(Nc2cc(CN3CCOCC3)c3nc(C)c(Cc4ccc(Cl)cc4F)n3n2)n[nH]1	Gandotinib
IFWUBRBMMNTBRZ-UHFFFAOYSA-N	Cc1cc(Cn2c(=O)n(Cc3cnc(C)s3)c(=O)c3cc(S(=O)(=O)NC4(C)CC4)ccc32)n(C)n1	PDD00017273
GMPQGWXPDRNCBL-UHFFFAOYSA-N	COc1cc(-c2nn(CCN3CCC(N(C)C)CC3)c3ncnc(N)c23)ccc1NC(=O)OC(C)(C)C	eCF506
CYOHGALHFOKKQC-UHFFFAOYSA-N	Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21	Selumetinib
REVJNSVNICWODC-KIDMSAQOSA-N	CN(C)[C@H]1CN(C2CCc3cccc(F)c32)C[C@@H]1c1ccc(N2CCN(S(C)(=O)=O)CC2)cc1	A-395
NDVQUNZCNAMROD-RZUBCFFCSA-N	Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)C2(C#N)CC2)C(C)(C)C)cc1	VH298
DFBDRVGWBHBJNR-BBNFHIFMSA-N	C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(C)(C)F	AZD9496
RRZVGDGTWNQAPW-UHFFFAOYSA-N	Cn1cc(CCn2cnc(-c3cnn(C)c3)c2-c2ccc(C#N)cc2)cn1	BAZ2-ICR
ITTRLTNMFYIYPA-UHFFFAOYSA-N	C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1	WZ4002
OIGNJSKKLXVSLS-VWUMJDOOSA-N	C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO	Prednisolone
PMQUGSPFUBGJCZ-CHOKWEPUSA-N	Cc1cc(-c2cnn3c(NC[C@H]4C[C@@](C)(O)C4)cc(Oc4cccnc4)nc23)ccc1C(=O)NC1CC1	CFI-402257
QKPUKWQKXUUTOK-UHFFFAOYSA-N	CC1(C#N)CN(c2cc(COc3ccc(F)c(F)c3F)nc(-c3ccccn3)n2)C1	GPR40ant39
MFYLCAMJNGIULC-KCVUFLITSA-N	C[C@H](Nc1cc(Cl)nc2c1cnn2[C@@H]1O[C@H](COP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@H]1O)c1ccccc1F	AB680
PIEQDBPBBQPLPL-UHFFFAOYSA-N	FC(F)(F)Oc1ccc(Oc2ccnc(N3CCC(NC(=S)Nc4cccnc4)CC3)c2Cl)c(Cl)c1	DO264
UMUQEMHROZVOTF-LJQANCHMSA-N	CC(C)OC(=O)[C@@H](Cc1ncccn1)OC(=O)Nc1c2c(cc3c1CCC3)CCC2	NT-0796
BHUZLJOUHMBZQY-YXQOSMAKSA-N	O=C(CCCCCCC(=O)Nc1ccc([C@@H]2O[C@H](c3ccc(CO)cc3)C[C@H](CSc3nc(-c4ccccc4)c(-c4ccccc4)o3)O2)cc1)NO	Tubacin
VPQCHIWQHIOPQS-UHFFFAOYSA-N	CN1CC(C(=O)NCc2ccc3c(-c4cccc(C(N)=S)c4)cn(C4CCN(S(=O)(=O)C(F)(F)F)CC4)c3c2)C1	AS-99
HXBRBOYWXDLHDC-UHFFFAOYSA-N	C=C/C(O)=N/c1ccc2nc(O)n(C3CCN(Cc4ccc(-c5nc6ccnc(O)c6cc5-c5ccccc5)cc4)CC3)c2c1	Borussertib
FQAXDSVNYVVQSE-UHFFFAOYSA-N	N#Cc1cc(Cl)cc(-c2cc(-c3ccc(F)cn3)ncn2)c1	HTL14242
VTFWALACVWFKNO-OCJYXSBASA-N	C[C@H](NC(=O)c1cn(-c2c(F)cc(F)cc2F)c2nc(N3C[C@@H](O)[C@H](O)C3)c(F)cc2c1=O)C(F)(F)C(F)(F)F	BAY 2413555
RJTJRVASUFIDQM-UHFFFAOYSA-N	N#CC1(c2ccccn2)CCN(Cc2cc(C(=O)O)c(=O)n3ccccc23)CC1	MSD-M1PAM
MDGIEDNDSFMSLP-UHFFFAOYSA-N	Nc1nc(NCc2ccccc2)nc(-c2ccccc2CO)n1	Ogerin
BHKDKKZMPODMIQ-UHFFFAOYSA-N	COCCNc1cc(NC(=O)N2CCCc3cc(CN4CCN(C)CC4=O)c(C=O)nc32)ncc1C#N	Roblitinib
NMQUSJQZQWKQBL-UHFFFAOYSA-N	CC(C)(C)c1cc(CN(C(=O)CN(Cc2ccc(Cl)cc2)S(=O)(=O)c2c(F)c(F)c(F)c(F)c2F)c2ccc(C(=O)O)cc2)cc(C(C)(C)C)c1	AC-4-130
OSXFATOLZGZLSK-UHFFFAOYSA-N	COc1cc2nc(N3CCCN(C)CC3)nc(NC3CCN(Cc4ccccc4)CC3)c2cc1OC	BIX-01294
KMFLQPJJHQNKKF-UHFFFAOYSA-N	Cc1ccc(C(=O)Nc2nc(-c3ccco3)c(C(=O)C3CCOCC3)s2)cn1	KW-6356
DUIHHZKTCSNTGM-UHFFFAOYSA-N	CS(=O)(=O)c1ccc(-c2cnc(N)c(C(=O)Nc3ccccc3)n2)cc1	VE-821
LBVKEEFIPBQIMD-JTQLQIEISA-N	CC(C)Oc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cn3)ncc2Cl)[nH]n1	AZD1332
FIVSJYGQAIEMOC-ZGNKEGEESA-N		ROLAPITANT
WMOAPWVQPPIAFY-HSZRJFAPSA-N	COC(=O)[C@@H](NC(=O)c1nn(Cc2ccc(F)cc2)c2cc(OCCCCNC(=N)N)ccc12)C(C)(C)C	VIP36
YCBIMOYJAYMCOJ-CCEZHUSRSA-N		UNC100013
JLNAZAXGWJVJEC-UHFFFAOYSA-N	CC#CCn1cc(N(c2nc(C(N)=O)c(-c3cc(C(=O)N(C)C)c[nH]3)s2)C2CC2)cn1	HM-279
YLGMPWWMPCGYBF-UHFFFAOYSA-N	Cc1nn(CC(F)(F)F)cc1Nc1nc(C2CC2)c(-c2cncc3c2ncn3C)nc1C(N)=O	AZ3246
RGHLRMNPUGUZEY-UHFFFAOYSA-N		CG211
GYKNPXCQINZRLL-UHFFFAOYSA-N	COc1cc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2OC)=NC3)ccc1C(=O)NCCOCCOCCNC(=O)COc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O	JB170
RDLSKDOSNKLEAQ-UHFFFAOYSA-N	Cc1ccncc1-c1nn(C)c2nc(OCc3ccccn3)cnc12	PF470
KGSBEYKVWODBRD-ICSRJNTNSA-N	O=C(NCc1[nH]nc2ccccc12)c1cc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)ccc1F	CCG258747
XSQUJFKRXZMOKA-PAFIKIDNSA-N	COc1c([C@H]2[C@H](C(=O)Nc3ccnc(C(N)=O)c3)O[C@@](C)(C(F)(F)F)[C@H]2C)ccc(F)c1F	VX548
ISNXAOFEMNFJCO-YUXAGFNASA-N	C[C@H]1CN(Cc2ccc(C(F)(F)F)cc2N2[C@H]3CC[C@@H]2CN(CC(=O)O)C3)CCN1C(=O)n1ccc(S(=O)(=O)N(C)C)n1	ABD957
XUZMWHLSFXCVMG-UHFFFAOYSA-N	CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1	Baricitinib
SGSFONPFVRRJLS-UHFFFAOYSA-N		ONO-8430506
LGLHCXISMKHLIK-UHFFFAOYSA-N	COc1cc(N2CCN(C)CC2)ccc1Nc1ncc2c(n1)N(C)c1ccccc1C(=O)N2	XMD8-87
XLOGLWKOHPIJLV-UHFFFAOYSA-N	CC(C)(C)S(=O)(=O)c1ccc2nccc(Nc3n[nH]c4ccc(F)cc34)c2c1	GSK583
LOGJQOUIVKBFGH-YBEGLDIGSA-N	CN(C)S(=O)(=O)c1ccc2c(c1)/C(=C/c1cc3c([nH]1)CCCC3)C(=O)N2	SU6656
JIFCFQDXHMUPGP-UHFFFAOYSA-N	Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1cn(C)c(=O)c(Nc2ccc(C(=O)N3CCOCC3)cc2)n1	CGI1746
NDEXUOWTGYUVGA-LJQANCHMSA-N	Cn1cc(-c2[nH]c3cc(NC(=O)[C@H](N)C4CCCCC4)cc4c(=O)[nH]ncc2c34)cn1	PF-477736
MUOKSQABCJCOPU-UHFFFAOYSA-N	O=C(O)c1ccc2c(c1)nc(Nc1cccc(Cl)c1)c1ccncc12	CX-4945
CMWRPDHVGMHLSZ-GFCCVEGCSA-N	Cc1ccc(-c2ccc3c(ccc4sc5c(c43)NC[C@@H](C)NC5=O)n2)cn1	PF3644022
DADASRPKWOGKCU-FVTQAUBDSA-N	COc1ccc2c(c1)[C@]1(C[C@H]1c1ccc3c(/C=C/c4ccc(CN5C[C@H](C)O[C@H](C)C5)cc4)n[nH]c3c1)C(=O)N2	CFI-400945
HZASIAXCPXTISQ-NVXWUHKLSA-N	COc1cc2nc(-c3cc(F)ccc3O)nc(N[C@@H]3CNC[C@H]3C(C)(C)O)c2cc1OC	CCT241533
AUMDBEHGJRZSOO-UHFFFAOYSA-N	Nc1ncnc2c1c(COc1cccc(Cl)c1)nn2C1CCOCC1	PF-4800567
HDAJDNHIBCDLQF-RUZDIDTESA-N	O=C(Nc1ccc2[nH]nc(-c3ccncc3)c2c1)[C@@H]1CCN(CC(=O)N2CCN(c3ccc(-c4ncccn4)cc3)CC2)C1	SCH772984
LCVIRAZGMYMNNT-UHFFFAOYSA-N	O=C(O)C1(Cc2cccc(Nc3nccs3)n2)CCC(Oc2cccc(Cl)c2F)CC1	MK-5108
STUWGJZDJHPWGZ-LBPRGKRZSA-N	Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1	BYL-719
HTFNVAVTYILUCF-UHFFFAOYSA-N	CCOc1cc(C(=O)N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc2c(n1)N(S(C)(=O)=O)c1ccccc1C(=O)N2C	AX15836
VEPKQEUBKLEPRA-UHFFFAOYSA-N	O=c1ncn2nc(Sc3ccc(F)cc3F)ccc2c1-c1c(Cl)cccc1Cl	VX-745
KDGFLJKFZUIJMX-UHFFFAOYSA-N	CCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O	CH5424802
AHJRHEGDXFFMBM-UHFFFAOYSA-N	CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O	PALBOCICLIB
ZBCMHWUFWQFPLV-VVOJOOEHSA-N	CNc1ncc2cc(-c3ccc(-c4cccc(C)n4)cc3Cl)c(=O)n(C[C@H]3OC[C@H](N)CO3)c2n1	G-5555
IVUGFMLRJOCGAS-UHFFFAOYSA-N	Cc1csc(-c2nnc(Nc3ccc(Oc4ncccc4-c4ccnc(N)n4)cc3)c3ccccc23)c1	AMG900
JCINBYQJBYJGDM-UHFFFAOYSA-N	CCn1c(C(=O)N(C2CC2)C2CC2)cc2c3c(ncn3C)c(Nc3cc(C)n(C)n3)nc21	BMS-911543
JUSFANSTBFGBAF-IRXDYDNUSA-N	CNC(=O)c1cccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)c1	AZD2014
HXMGCTFLLWPVFM-GOSISDBHSA-N	O=C1c2ccc(Nc3ccc(F)cc3F)cc2CCc2ccc(OC[C@H](O)CO)cc21	Skepinone-L
DEZZLWQELQORIU-RELWKKBWSA-N	OCCn1cc(-c2ccc3c(c2)CC/C3=N\O)c(-c2ccncc2)n1	GDC-0879
BCZUAADEACICHN-UHFFFAOYSA-N	Cn1cc(-c2ccc3nnc(Sc4ccc5ncccc5c4)n3n2)cn1	SGX-523
AQGNHMOJWBZFQQ-UHFFFAOYSA-N	Cc1c[nH]c(-c2cnc(NCCNc3ccc(C#N)cn3)nc2-c2ccc(Cl)cc2Cl)n1	CHIR-99021
IENLGMOXAQMNEH-CYBMUJFWSA-N	COc1cc(Nc2cnc(C#N)c(O[C@H](C)CN(C)C)n2)ncc1-c1cnn(C)c1	CCT244747
LHNIIDJUOCFXAP-UHFFFAOYSA-N	CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1	Pictilisib
PSICWGWNIOOULV-UHFFFAOYSA-N	CCOC(Cn1nc(-c2ccc3oc(N)nc3c2)c2c(N)ncnc21)OCC	eCF309
UYUHRKLITDJEHB-UHFFFAOYSA-N	COc1ccc(N(C(=O)Nc2c(C)cccc2C)c2cc(Nc3ccc(N4CCN(C)CC4)cc3)ncn2)c(OC)c1	HG-9-91-01
MJSHVHLADKXCML-RQNOJGIXSA-N	CCCCNc1ncc2c(-c3ccc(CN4CCN(C)CC4)cc3)cn([C@H]3CC[C@H](O)CC3)c2n1	UNC2025
MYKOWOGZBMOVBJ-UHFFFAOYSA-N	O=C(O)c1ccc2c3c1cccc3c(=O)n1c3ccccc3nc21	STO609
AHYMHWXQRWRBKT-UHFFFAOYSA-N		EMD 1214063
VASPFLVEEOBQOS-UHFFFAOYSA-N		HTL-0041178
AYCPARAPKDAOEN-LJQANCHMSA-N	Cc1nc(Nc2[nH]nc3c2CN(C(=O)N[C@H](CN(C)C)c2ccccc2)C3(C)C)c2sccc2n1	PF-3758309
DEEOXSOLTLIWMG-UHFFFAOYSA-N	COCCOc1ccc2c(c1)ncn2-c1ccc2cccc(N3CCC(N)CC3)c2n1	CP-673451
SCFMWQIQBVZOQR-UHFFFAOYSA-N	CCCCOc1c(C(=O)c2c(F)cc(C)cc2F)c[nH]c2nncc1-2	BMS-265246
DTEKTGDVSARYDS-UHFFFAOYSA-N	CC(C)CCN1c2nc(Nc3cc(F)c(O)c(F)c3)ncc2N(C)C(=O)C1C	BI-D1870
XQVVPGYIWAGRNI-JOCHJYFZSA-N	CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1	BI2536
QAPAJIZPZGWAND-UHFFFAOYSA-N	CCOc1cc(N2CCC(O)CC2)ccc1Nc1ncc2c(n1)N(C)c1ccccc1C(=O)N2C	XMD8-92
KTUFNOKKBVMGRW-UHFFFAOYSA-N	Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1	Imatinib
LQBVNQSMGBZMKD-UHFFFAOYSA-N	CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1	Venetoclax
SOYCFODXNRVBTI-UHFFFAOYSA-N	CN(C)CC#Cc1ccc(OCCCc2sc(N3CCc4cccc(C(=O)Nc5nc6ccccc6s5)c4C3)nc2C(=O)O)c(F)c1	A-1155463
JKMWZKPAXZBYEH-JWHWKPFMSA-N	NCc1ccc(OCCCc2sc(-c3ccc4c(c3)/C(=N/Nc3nc5ccccc5s3)CCC4)nc2C(=O)O)cc1	WEHI-539
XMVAWGSQPHFXKU-UHFFFAOYSA-N	Cc1nn(C)c(COc2ccc(N3CCN(S(=O)(=O)N(C)C)CC3)cc2)c1-c1cccc2c(CCCOc3cccc4ccccc34)c(C(=O)O)n(CCN3CCOCC3)c12	A-1210477
ZFBHXVOCZBPADE-SSEXGKCCSA-N	Cc1c(-c2c(-c3ccc(F)o3)sc3ncnc(O[C@H](Cc4ccccc4OCc4ccnn4CC(F)(F)F)C(=O)O)c23)ccc(OCCN2CCN(C)CC2)c1Cl	S63845
SXQZEMXQTRNLRZ-HXUWFJFHSA-N	COc1ccc(CNC(=O)[C@H]2CN(C(=O)CCl)CCN2S(=O)(=O)c2ccc(OC)cc2)cc1	(R)-SKBG-1
GXTJETQFYHZHNB-GASCZTMLSA-N	CNC(=O)COc1cc2cc(Nc3nc(N4C[C@@H](C)C[C@@H](C)C4)ncc3Cl)ccc2n(C)c1=O	BI-3802
QLXULUNLCRKWRD-UHFFFAOYSA-N	O=C(NNS(=O)(=O)c1ccccc1F)c1cc(F)cc(-c2ccccn2)c1	WM-1119
JWZSSEWMVYKYKW-UHFFFAOYSA-N	O=C(NCCN1CCOCC1)c1ccc2c(c1)C(=O)c1ccc(Nc3ccc(F)c(NC(=O)c4ccccc4)c3)cc1CC2	FS-694
VYWRYBZVVSPTQN-SANMLTNESA-N	N#Cc1c(-c2cc(NC(=O)c3cc(F)cc(C(F)(F)F)c3)c3c(c2)C(=O)N[C@H]3c2cc(F)ccc2Cl)ccc2ncnn12	RLY-2608
OZFFKOSQNBBYCA-UHFFFAOYSA-N	CCc1ccccc1C(=O)Nc1n[nH]c2c(C)c(F)c(C3C(C#N)=C(C)N(C)C(C)=C3C#N)cc12	BAY-3827
ONIQOQHATWINJY-UHFFFAOYSA-N	COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c2cc1OC	Cabozantinib
WBLVOWHFRUAMCP-UHFFFAOYSA-N	COc1ccc(C(=O)NCc2cc(C(C)C)no2)cc1OC1CCN(C)CC1	ML352
DTBGJTHCIGPRDA-UHFFFAOYSA-N	O=C(NCc1cn2cc(NCCC3CCCCC3)ccc2n1)c1cc(=O)n2ccccc2n1	STM2457
DKZYXHCYPUVGAF-JCNLHEQBSA-N	CC(=O)c1cnc2ccc(-c3cc(Cl)c(O)c(Cl)c3)nc2c1N[C@H]1CC[C@H](CN(C)C)CC1	OTSSP167
SXWMIXPJPNCXQQ-UHFFFAOYSA-N	CN1CCC(Nc2nc(Nc3ccc(Oc4ccccc4)cc3)c3c(=O)[nH]cc(Br)c3n2)CC1	G749
BKWJAKQVGHWELA-UHFFFAOYSA-N	C=CCn1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2n1-c1cccc(C(C)(C)O)n1	Adavosertib
YKDZIFFKQUNVHH-UHFFFAOYSA-N	CCC(=O)Nc1cc(Nc2cc(NC3CC3)n3ncc(C#N)c3n2)ccc1C	SGC-CK2-1
GJYVLTPTDBQQCY-UHFFFAOYSA-N	COc1cc(Nc2nccc(-c3cnn4nc(OC)ccc34)n2)cc(C(F)(F)F)c1	SGC-CLK-1
IRTDIKMSKMREGO-OAHLLOKOSA-N	Cc1cc([C@@H](C)Nc2ccccc2C(=O)O)c2nc(N3CCOCC3)cc(=O)n2c1	AZD-6482
SUNXHXDJOIXABJ-NSHDSACASA-N	Cc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cc3)c(C#N)cc2F)n[nH]1	AZ-960
CDOOFZZILLRUQH-GDLZYMKVSA-N	Cc1c(NC(=O)c2cc3c(s2)CCCC3)cccc1-c1cn(C)c(=O)c(Nc2ccc([C@@H]3C(=O)N(C)CCN3C)cc2)n1	GDC-0834
VMJFTOSOFDEKTM-UHFFFAOYSA-N	Cn1cc(-c2cnc3ccc4ccc(CS(=O)(=O)NCc5ccccn5)cc4c(=O)c3c2)cn1	MK-8033
WKIALOXOAZXGMG-UHFFFAOYSA-N	C=C1c2cc(OCCOC)cnc2C=CN1C(C)c1nnc2c(F)cc(-c3cnn(C)c3)cn12	AMG-337
XWQVQSXLXAXOPJ-QNGMFEMESA-N	COC[C@@H](C)NC1CCC(Nc2cc(-c3cccc(NCC4(C#N)CCOCC4)n3)c(Cl)cn2)CC1	NVP-2
KNLROUBMVYVLGX-UHFFFAOYSA-N	C=CC(=O)Nc1ccc(F)c(-c2ncnc3[nH]cc(C(=O)OCC)c23)c1	JAK3i
AUWUGRCKTQSGJY-HHHXNRCGSA-N	N#Cc1ccc(OCCCN2CCC([C@@](N)(c3ccccc3)C3CCCC3)CC2)cc1	MIV-6R
IXZOHGPZAQLIBH-NRFANRHFSA-N	O=C1CC[C@H](N2Cc3c(OCc4ccc(CN5CCOCC5)cc4)cccc3C2=O)C(=O)N1	IBERDOMIDE
GSGDUDAFETZSPM-IATAILRESA-N		CCT373566
BANRYGZZIMCKNA-OYGJEQPESA-N	O=C1CCC(N2Cc3c(CCCCCNC(=O)[C@@H]4NC5(CCCCC5)[C@@]5(C(=O)Nc6cc(Cl)ccc65)[C@H]4c4cccc(Cl)c4F)cccc3C2=O)C(=O)N1	MG-277
PWBHUSLMHZLGRN-UHFFFAOYSA-N	O=C1CCC(N2Cc3cc(CNC(=O)C(F)(F)c4ccc(Cl)cc4)ccc3C2=O)C(=O)N1	CC-90009
WCPTUQOMNJBIET-CALCHBBNSA-N	Cc1cc(N2C[C@H](C)N[C@H](C)C2)ncc1-c1ccc(-c2nc(=O)c3ccn(C)c3[nH]2)cc1	AZ6102
NWGMIELHSCQGOG-ZDUSSCGKSA-N	C[C@H]1Cn2c(nnc2C(C)(F)F)CN1C(=O)c1cccc(C(F)(F)c2n[nH]c(=O)c3ccccc23)c1	AZ0108
FMTVWAGUJRUAKE-UHFFFAOYSA-N	CC(C)Oc1ccc(-c2c[nH]cc2CN(C)CCN)cc1	MS023
OHRURASPPZQGQM-GCCNXGTGSA-N	C/C=C1\NC(=O)[C@H]2CSSCC/C=C/[C@H](CC(=O)N[C@H](C(C)C)C(=O)N2)OC(=O)[C@H](C(C)C)NC1=O	Romidepsin
OHRDCQFCAWLDBP-SBUREZEXSA-N	Cc1cccc2c1CC[C@H](CN1CCC(c3c(Cl)cccc3Cl)CC1)C[C@@H]2O	SB-612111
KKFFOOWORPUAJB-NVXWUHKLSA-N	Cc1nc(N[C@H](C)c2cccc(C(F)F)c2F)c2cc3c(cc2n1)OC[C@H]1CN(C(=O)C2(C#N)CC2)CCN31	SOS1-IN-1-15
XCGYXEVLQIIEJH-UHFFFAOYSA-N	CNC(=O)COc1cc2cc(Nc3nc(N4CCC(C(=O)N(C)C)CC4)ncc3Cl)cc(OC)c2n(C)c1=O	BI-3812
BNTAEJNPQLMGDJ-LLVKDONJSA-N	Cc1nc(N2CC[C@@H](O)C2)ncc1-c1cc(C(F)(F)F)cc2[nH]ncc12	TP-004
PFPSFENQCNMITC-MRXNPFEDSA-N	COc1cc(C)[nH]c(=O)c1CNC(=O)c1c(C)n([C@H](C)C2CCOCC2)c2ccccc12	CPI-360
WXRGFPHDRFQODR-ICLZECGLSA-N	CC(C)N(CCCNC(=O)Nc1ccc(C(C)(C)C)cc1)C[C@H]1O[C@@H](n2ccc3c(N)ncnc32)[C@H](O)[C@@H]1O	EPZ004777
ULNXAWLQFZMIHX-UHFFFAOYSA-N	CCCc1cc(C)[nH]c(=O)c1CNC(=O)c1cc(-c2ccnc(N3CCN(C)CC3)c2)cc2c1cnn2C(C)C	GSK343
PFHDWRIVDDIFRP-UHFFFAOYSA-N	CCC(CC)n1ccc2c(C(=O)NCc3c(C)cc(C)[nH]c3=O)cc(C#N)cc21	EI1
NSQSAUGJQHDYNO-UHFFFAOYSA-N	CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1	EPZ-6438
CACMCLIHCDTJHL-IDTAVKCVSA-N	CCNC(=O)NCCSC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O	DS-437
XGVXKJKTISMIOW-ZDUSSCGKSA-N	Cc1n[nH]cc1-c1cc2nc([C@@H]3CC4CCN3CC4)[nH]c(=O)c2s1	SIMUROSERTIB
LQTWDAYNGMMHLV-UHFFFAOYSA-N	CCCc1cc(C)[nH]c(=O)c1CNC(=O)c1cc(-c2ccc(N3CCN(C)CC3)nc2)nc2c1cnn2C(C)C	JQEZ5
HPODOLXTMDHLLC-QGZVFWFLSA-N	COc1cc(C)[nH]c(=O)c1CNC(=O)c1c(C)n([C@H](C)C2CCN(CC(F)(F)F)CC2)c2ccccc12	CPI-1205
PTPNCCWOTBBVJR-UHFFFAOYSA-N	CCOC(=O)c1ccc(-n2cc(Cc3cnc(OCC)nc3)c(=O)nc2SCc2ccc(F)cc2)cc1	GW1100
ATFQBBCQZKVZJN-QMMMGPOBSA-N	Cc1[nH]c2c(N3CCO[C@H](CO)C3)c(C#N)c(C(F)(F)F)nc2c1Cl	PF-06869206
QLPHOXTXAKOFMU-WBVHZDCISA-N	CNc1nc(-c2ccc3c(N)n[nH]c3c2)cc(N2C[C@@H](C(=O)NC3CCCCC3)CC[C@H]2C)n1	GSK2334470
XKQLNDPUQSZBJW-QGHHPUGFSA-N	CO[C@H](C)[C@H](OC)c1c(NC(=O)Nc2cnc(-n3nccn3)c(Cl)c2)cnc2cc(Cl)nn12	MLT-748
VOVZXURTCKPRDQ-CQSZACIVSA-N	O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cc[nH]n2)c1	Asciminib
YHMDHAMZFMNMTF-MSOLQXFVSA-N	Cc1cccc(N(C)C(=O)[C@@H]2[C@H](O)CCN2c2nc(C)cc(C(F)(F)F)c2C#N)c1	ART558
IIQUYGWWHIHOCF-UHFFFAOYSA-N	O=C(NCCO)c1cccc(-c2cc(Nc3ccc(OC(F)(F)F)cc3)ncn2)c1	GNF-5
OINGHOPGNMYCAB-INIZCTEOSA-N	CC(C)NC(=O)N1CC[C@H](NC2=Nc3cc(F)ccc3N(CC(F)F)c3ccc(Cl)cc32)C1	NVS-PAK1-1
JBGYKRAZYDNCNV-UHFFFAOYSA-N	NC(=O)c1ccc2nc(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)n2n1	BAY1125976
DMIDPTCQPIJYFE-UHFFFAOYSA-N	O=C(NCC(=O)N1CCCC1)Nc1ccc2cnccc2c1	SGC707
HSVRUECLQUGTDS-UHFFFAOYSA-N	COc1ccc(-c2c(Nc3ccccn3)[nH]c3c(C4=CCCCC4)c(-c4ccccc4)nn3c2=O)cc1	AG-270
VUIRVWPJNKZOSS-UHFFFAOYSA-N	Cc1cnc(-c2ccccc2C(C)C)nc1NCc1ccc(-n2ccnn2)cc1	ML323
XMWUCMFVDXDRDE-NRFANRHFSA-N	Cc1ccc2c(NS(=O)(=O)c3ccccc3Cl)cccc2c1Oc1ncccc1-c1ccnc(N[C@H]2CCCNC2)n1	AMG-18
VIQXILLOJLATEF-UHFFFAOYSA-N	Cc1nn(-c2nc3ccc(Cl)c(Cl)c3[nH]2)c(O)c1C1OC(=O)c2ccccc21	RU.521
UJGTUKMAJVCBIS-UHFFFAOYSA-N	Cc1cc(OCc2nnc(SC3CCCC3)n2-c2cccnc2)ccc1-c1ccc(S(C)(=O)=O)cc1	NMS-873
