inchikey	organism	dose_value	dose_unit	route	dose_raw	source_db	source
XLOGLWKOHPIJLV-UHFFFAOYSA-N	Other	2	mg/kg	PO	2 mg/kg oral, 1 mg/kg IV crossover (mouse and rat)	Chemical Probes Portal	GSK583
XLOGLWKOHPIJLV-UHFFFAOYSA-N	Other	1	mg/kg	IV	2 mg/kg oral, 1 mg/kg IV crossover (mouse and rat)	Chemical Probes Portal	GSK583
LOGJQOUIVKBFGH-YBEGLDIGSA-N	Mouse	2	mg/kg		2-4 mg/Kg	Chemical Probes Portal	SU6656
JIFCFQDXHMUPGP-UHFFFAOYSA-N	Mouse	100	mg/kg		100 mg/kg	Chemical Probes Portal	CGI1746
NDEXUOWTGYUVGA-LJQANCHMSA-N	Other	40	mg/kg		4, 20, and 40 mg/kg (4 mg/kg)	Chemical Probes Portal	PF-477736
NDEXUOWTGYUVGA-LJQANCHMSA-N	Other	4	mg/kg		4, 20, and 40 mg/kg (4 mg/kg)	Chemical Probes Portal	PF-477736
MUOKSQABCJCOPU-UHFFFAOYSA-N	Mouse	75	mg/mL		75 mg/mL	Chemical Probes Portal	CX-4945
CMWRPDHVGMHLSZ-GFCCVEGCSA-N	Rat	3	mg/kg		3 mg/kg	Chemical Probes Portal	PF3644022
DADASRPKWOGKCU-FVTQAUBDSA-N	Other	2.4	mg/kg		2.4-20 mg/kg	Chemical Probes Portal	CFI-400945
HZASIAXCPXTISQ-NVXWUHKLSA-N	Other					Chemical Probes Portal	CCT241533
AUMDBEHGJRZSOO-UHFFFAOYSA-N	Other	100	mg/kg		100 mg/kg	Chemical Probes Portal	PF-4800567
STUWGJZDJHPWGZ-LBPRGKRZSA-N	Rat	1	mg/kg		1 mg/kg	Chemical Probes Portal	BYL-719
HTFNVAVTYILUCF-UHFFFAOYSA-N	Mouse	50	mg/kg		50 mg/kg	Chemical Probes Portal	AX15836
VEPKQEUBKLEPRA-UHFFFAOYSA-N	Other	40	mg/kg		40 mg/kg (43 mg/kg)	Chemical Probes Portal	VX-745
VEPKQEUBKLEPRA-UHFFFAOYSA-N	Other	43	mg/kg		40 mg/kg (43 mg/kg)	Chemical Probes Portal	VX-745
KDGFLJKFZUIJMX-UHFFFAOYSA-N	Mouse	6	mg/kg		6 mg/kg	Chemical Probes Portal	CH5424802
ZBCMHWUFWQFPLV-VVOJOOEHSA-N	Other	30	mg/kg		10, 20, and 30 mg/kg	Chemical Probes Portal	G-5555
IVUGFMLRJOCGAS-UHFFFAOYSA-N	Mouse	3.75	mg/kg		3.75-15 mg/kg	Chemical Probes Portal	AMG900
JCINBYQJBYJGDM-UHFFFAOYSA-N	Other	1	mg/kg		1-100 mg/kg	Chemical Probes Portal	BMS-911543
JUSFANSTBFGBAF-IRXDYDNUSA-N	Other	4	uM/kg		4 uM/kg (rat), 7.5-15 mg/kg (mouse)	Chemical Probes Portal	AZD2014
JUSFANSTBFGBAF-IRXDYDNUSA-N	Other	7.5	mg/kg		4 uM/kg (rat), 7.5-15 mg/kg (mouse)	Chemical Probes Portal	AZD2014
HXMGCTFLLWPVFM-GOSISDBHSA-N	Mouse					Chemical Probes Portal	Skepinone-L
DEZZLWQELQORIU-RELWKKBWSA-N	Mouse	25	mg/kg		25 mg/kg	Chemical Probes Portal	GDC-0879
IENLGMOXAQMNEH-CYBMUJFWSA-N	Mouse	25	mg/kg		25 - 150 mg/kg	Chemical Probes Portal	CCT244747
LHNIIDJUOCFXAP-UHFFFAOYSA-N	Mouse				75 ng/kg	Chemical Probes Portal	Pictilisib
MJSHVHLADKXCML-RQNOJGIXSA-N	Mouse	3	mg/mL		3 mg/mL	Chemical Probes Portal	UNC2025
AHYMHWXQRWRBKT-UHFFFAOYSA-N	Mouse	100	mg/kg		3, 10, 30, and 100 mg/kg	Chemical Probes Portal	EMD 1214063
VASPFLVEEOBQOS-UHFFFAOYSA-N	Rat	1	mg/kg		1 mg/Kg	Chemical Probes Portal	HTL-0041178
VASPFLVEEOBQOS-UHFFFAOYSA-N	Rat	3	mg/kg		3 mg/Kg	Chemical Probes Portal	HTL-0041178
VASPFLVEEOBQOS-UHFFFAOYSA-N	Mouse	1	mg/kg		1 mg/Kg	Chemical Probes Portal	HTL-0041178
VASPFLVEEOBQOS-UHFFFAOYSA-N	Mouse	3	mg/kg		3 mg/Kg	Chemical Probes Portal	HTL-0041178
VASPFLVEEOBQOS-UHFFFAOYSA-N	Monkey (Cynomolgus)	1	mg/kg		1 mg/Kg	Chemical Probes Portal	HTL-0041178
VASPFLVEEOBQOS-UHFFFAOYSA-N	Monkey (Cynomolgus)	3	mg/kg		3 mg/Kg	Chemical Probes Portal	HTL-0041178
AYCPARAPKDAOEN-LJQANCHMSA-N	Mouse	7.5	mg/kg		7.5-30 mg/kg	Chemical Probes Portal	PF-3758309
DEEOXSOLTLIWMG-UHFFFAOYSA-N	Other	10	mg/kg		10-100 mg/kg	Chemical Probes Portal	CP-673451
QAPAJIZPZGWAND-UHFFFAOYSA-N	Other	2	mg/kg		2 mg/kg	Chemical Probes Portal	XMD8-92
LQBVNQSMGBZMKD-UHFFFAOYSA-N	Other	12.5	mg/kg		12.5 mg/kg	Chemical Probes Portal	Venetoclax
SOYCFODXNRVBTI-UHFFFAOYSA-N	Other	5	mg/kg		5 mg/kg	Chemical Probes Portal	A-1155463
ZFBHXVOCZBPADE-SSEXGKCCSA-N	Other	25	mg/kg		25 mg/kg, Reviewer suggested dose: 6.25-25 mg/Kg IV	Chemical Probes Portal	S63845
ZFBHXVOCZBPADE-SSEXGKCCSA-N	Other	6.25	mg/kg	IV	25 mg/kg, Reviewer suggested dose: 6.25-25 mg/Kg IV	Chemical Probes Portal	S63845
GXTJETQFYHZHNB-GASCZTMLSA-N	Mouse	10	mg/kg		10 mg/Kg, 100 mg/Kg	Chemical Probes Portal	BI-3802
GXTJETQFYHZHNB-GASCZTMLSA-N	Mouse	100	mg/kg		10 mg/Kg, 100 mg/Kg	Chemical Probes Portal	BI-3802
QLXULUNLCRKWRD-UHFFFAOYSA-N	Other				2.9 (IV) mg/kg, 33 (PO) mg/kg	Chemical Probes Portal	WM-1119
ONIQOQHATWINJY-UHFFFAOYSA-N	Mouse	100	mg/kg		100 mg/Kg	Chemical Probes Portal	Cabozantinib
WBLVOWHFRUAMCP-UHFFFAOYSA-N	Rat	1	mg/kg		1 mg/Kg	Chemical Probes Portal	ML352
WBLVOWHFRUAMCP-UHFFFAOYSA-N	Mouse	1	mg/kg		1 mg/kg	Chemical Probes Portal	ML352
DTBGJTHCIGPRDA-UHFFFAOYSA-N	Mouse	30	mg/kg		30-50 mg/Kg	Chemical Probes Portal	STM2457
DKZYXHCYPUVGAF-JCNLHEQBSA-N	Other	1	mg/kg		1-20 mg/Kg	Chemical Probes Portal	OTSSP167
SXWMIXPJPNCXQQ-UHFFFAOYSA-N	Other	30	mg/kg		30 mg/Kg	Chemical Probes Portal	G749
BKWJAKQVGHWELA-UHFFFAOYSA-N	Other	20	mg/kg		5, 10, or 20 mg/kg, Reviewer suggest: 20 and 30 mg/Kg	Chemical Probes Portal	Adavosertib
BKWJAKQVGHWELA-UHFFFAOYSA-N	Other	30	mg/kg		5, 10, or 20 mg/kg, Reviewer suggest: 20 and 30 mg/Kg	Chemical Probes Portal	Adavosertib
IRTDIKMSKMREGO-OAHLLOKOSA-N	Other	1	mg/kg	IV	1 mg/Kg (IV), 10 mg/Kg (PO), 10 mg/Kg (IP)	Chemical Probes Portal	AZD-6482
IRTDIKMSKMREGO-OAHLLOKOSA-N	Other	10	mg/kg	PO	1 mg/Kg (IV), 10 mg/Kg (PO), 10 mg/Kg (IP)	Chemical Probes Portal	AZD-6482
IRTDIKMSKMREGO-OAHLLOKOSA-N	Other	10	mg/kg	IP	1 mg/Kg (IV), 10 mg/Kg (PO), 10 mg/Kg (IP)	Chemical Probes Portal	AZD-6482
CDOOFZZILLRUQH-GDLZYMKVSA-N	Other	30	mg/kg		30-100 mg/Kg	Chemical Probes Portal	GDC-0834
VMJFTOSOFDEKTM-UHFFFAOYSA-N	Other	100	mg/kg		10, 30, 100 mg/Kg	Chemical Probes Portal	MK-8033
WKIALOXOAZXGMG-UHFFFAOYSA-N	Other	0.1	mg/kg		0.1-10 mg/Kg	Chemical Probes Portal	AMG-337
KNLROUBMVYVLGX-UHFFFAOYSA-N	Other	40	mg/kg		40 mg/kg	Chemical Probes Portal	JAK3i
GSGDUDAFETZSPM-IATAILRESA-N	Mouse	1	mg/kg	IV	1 mg/kg IV, 5 mg/kg PO	Chemical Probes Portal	CCT373566
GSGDUDAFETZSPM-IATAILRESA-N	Mouse	5	mg/kg	PO	1 mg/kg IV, 5 mg/kg PO	Chemical Probes Portal	CCT373566
PWBHUSLMHZLGRN-UHFFFAOYSA-N	Other	2	mg/kg		2 mg/Kg (M, R); 1 mg/Kg (Cyno)	Chemical Probes Portal	CC-90009
PWBHUSLMHZLGRN-UHFFFAOYSA-N	Other	1	mg/kg		2 mg/Kg (M, R); 1 mg/Kg (Cyno)	Chemical Probes Portal	CC-90009
WCPTUQOMNJBIET-CALCHBBNSA-N	Other	25	mg/kg	IV	25 mg/kg IV (mouse)	Chemical Probes Portal	AZ6102
NWGMIELHSCQGOG-ZDUSSCGKSA-N	Other					Chemical Probes Portal	AZ0108
OHRDCQFCAWLDBP-SBUREZEXSA-N	Other	1	mg/kg		1-10 mg/Kg	Chemical Probes Portal	SB-612111
KKFFOOWORPUAJB-NVXWUHKLSA-N	Mouse	20	mg/kg		20 mg/Kg	Chemical Probes Portal	SOS1-IN-1-15
BNTAEJNPQLMGDJ-LLVKDONJSA-N	Other	30	mg/kg		30 mg/Kg, 10 mg/Kg, 5 mg/Kg	Chemical Probes Portal	TP-004
BNTAEJNPQLMGDJ-LLVKDONJSA-N	Other	10	mg/kg		30 mg/Kg, 10 mg/Kg, 5 mg/Kg	Chemical Probes Portal	TP-004
BNTAEJNPQLMGDJ-LLVKDONJSA-N	Other	5	mg/kg		30 mg/Kg, 10 mg/Kg, 5 mg/Kg	Chemical Probes Portal	TP-004
WXRGFPHDRFQODR-ICLZECGLSA-N	Mouse	50	mg/mL		50 mg/mL continuous infusion	Chemical Probes Portal	EPZ004777
NSQSAUGJQHDYNO-UHFFFAOYSA-N	Mouse	125	mg/kg		125-500 mg/kg	Chemical Probes Portal	EPZ-6438
LQTWDAYNGMMHLV-UHFFFAOYSA-N	Mouse	5	mg/kg	IV	5 mg/Kg IV, 10 mg/Kg PO, 75 mg/Kg IP	Chemical Probes Portal	JQEZ5
LQTWDAYNGMMHLV-UHFFFAOYSA-N	Mouse	10	mg/kg	PO	5 mg/Kg IV, 10 mg/Kg PO, 75 mg/Kg IP	Chemical Probes Portal	JQEZ5
LQTWDAYNGMMHLV-UHFFFAOYSA-N	Mouse	75	mg/kg	IP	5 mg/Kg IV, 10 mg/Kg PO, 75 mg/Kg IP	Chemical Probes Portal	JQEZ5
HPODOLXTMDHLLC-QGZVFWFLSA-N	Mouse	1	mg/kg	IV	1 mg/kg (IV), 100 mg/kg (PO)	Chemical Probes Portal	CPI-1205
HPODOLXTMDHLLC-QGZVFWFLSA-N	Mouse	100	mg/kg	PO	1 mg/kg (IV), 100 mg/kg (PO)	Chemical Probes Portal	CPI-1205
PTPNCCWOTBBVJR-UHFFFAOYSA-N	Mouse	10	ug		10 ug/Mouse	Chemical Probes Portal	GW1100
ATFQBBCQZKVZJN-QMMMGPOBSA-N	Rat	1	mg/kg		1 mg/Kg	Chemical Probes Portal	PF-06869206
ATFQBBCQZKVZJN-QMMMGPOBSA-N	Rat	5	mg/kg		5 mg/Kg	Chemical Probes Portal	PF-06869206
ATFQBBCQZKVZJN-QMMMGPOBSA-N	Rat	50	mg/kg		50 mg/Kg	Chemical Probes Portal	PF-06869206
ATFQBBCQZKVZJN-QMMMGPOBSA-N	Mouse	1	mg/kg		1 mg/Kg	Chemical Probes Portal	PF-06869206
ATFQBBCQZKVZJN-QMMMGPOBSA-N	Mouse	5	mg/kg		5 mg/Kg	Chemical Probes Portal	PF-06869206
ATFQBBCQZKVZJN-QMMMGPOBSA-N	Mouse	50	mg/kg		50 mg/Kg	Chemical Probes Portal	PF-06869206
QLPHOXTXAKOFMU-WBVHZDCISA-N	Mouse	100	mg/kg		100 mg/kg	Chemical Probes Portal	GSK2334470
VOVZXURTCKPRDQ-CQSZACIVSA-N	Other	30	mg/kg	PO	1 (M), 2(R), 1(D) mg/Kg IV, 30 (M), 30 (R), 15 (D) 30 mg/Kg PO	Chemical Probes Portal	Asciminib
IIQUYGWWHIHOCF-UHFFFAOYSA-N	Other	20	mg/kg		20 mg/kg	Chemical Probes Portal	GNF-5
OINGHOPGNMYCAB-INIZCTEOSA-N	Other					Chemical Probes Portal	NVS-PAK1-1
JBGYKRAZYDNCNV-UHFFFAOYSA-N	Mouse	10	mg/kg		10 - 50 mg/Kg	Chemical Probes Portal	BAY1125976
DMIDPTCQPIJYFE-UHFFFAOYSA-N	Mouse	30	mg/mL		30 mg/mL	Chemical Probes Portal	SGC707
HSVRUECLQUGTDS-UHFFFAOYSA-N	Other	10	mg/kg		10-200 mg/Kg	Chemical Probes Portal	AG-270
NVGROBHDOYRPAN-FPTDNZKUSA-N	Mouse	3	mg/kg		3 mg/Kg	Chemical Probes Portal	NVS-MALT1
NVGROBHDOYRPAN-FPTDNZKUSA-N	Mouse	1	mg/kg		1 mg/Kg	Chemical Probes Portal	NVS-MALT1
NVGROBHDOYRPAN-FPTDNZKUSA-N	Rat	3	mg/kg		3 mg/Kg	Chemical Probes Portal	NVS-MALT1
NVGROBHDOYRPAN-FPTDNZKUSA-N	Rat	1	mg/kg		1 mg/Kg	Chemical Probes Portal	NVS-MALT1
NVGROBHDOYRPAN-FPTDNZKUSA-N	Dog	0.3	mg/kg		0.3 mg/Kg	Chemical Probes Portal	NVS-MALT1
NVGROBHDOYRPAN-FPTDNZKUSA-N	Dog	0.1	mg/kg		0.1 mg/Kg	Chemical Probes Portal	NVS-MALT1
VKQBTIMLSDGNLG-QHCPKHFHSA-N	Rat	2	mg/kg		2 mg/Kg	Chemical Probes Portal	BAY-899
VKQBTIMLSDGNLG-QHCPKHFHSA-N	Rat	0.5	mg/kg		0.5 mg/Kg	Chemical Probes Portal	BAY-899
ZNNLBTZKUZBEKO-UHFFFAOYSA-N	Other	10	mg/kg		0.4, 1, 10 mg/Kg	Chemical Probes Portal	Glyburide
FAEKWTJYAYMJKF-QHCPKHFHSA-N	Rat	1	mg/kg		1 mg/kg	Chemical Probes Portal	Repaglinide
LYPAFUINURXJSG-AWEZNQCLSA-N	Other	5	mg/kg	PO	1.1 (R) - 1.2 (M) mg/Kg, 2.1 (R) - 1.9 (M) mg/Kg, Reviewer suggested 5-50 mg/Kg PO	Chemical Probes Portal	GSK2982772
JGWRKYUXBBNENE-UHFFFAOYSA-N	Mouse	1	mg/kg		1 mg/Kg	Chemical Probes Portal	PEXIDARTINIB
JGWRKYUXBBNENE-UHFFFAOYSA-N	Mouse	5	mg/kg		5 mg/Kg	Chemical Probes Portal	PEXIDARTINIB
JGWRKYUXBBNENE-UHFFFAOYSA-N	Mouse	50	mg/kg		50 mg/Kg	Chemical Probes Portal	PEXIDARTINIB
JGWRKYUXBBNENE-UHFFFAOYSA-N	Rat	1	mg/kg		1 mg/Kg	Chemical Probes Portal	PEXIDARTINIB
JGWRKYUXBBNENE-UHFFFAOYSA-N	Rat	30	mg/kg		30 mg/Kg	Chemical Probes Portal	PEXIDARTINIB
JGWRKYUXBBNENE-UHFFFAOYSA-N	Dog	1	mg/kg		1 mg/Kg	Chemical Probes Portal	PEXIDARTINIB
JGWRKYUXBBNENE-UHFFFAOYSA-N	Dog	30	mg/kg		30 mg/Kg	Chemical Probes Portal	PEXIDARTINIB
JGWRKYUXBBNENE-UHFFFAOYSA-N	Monkey (Cynomolgus)	1	mg/kg		1 mg/Kg	Chemical Probes Portal	PEXIDARTINIB
JGWRKYUXBBNENE-UHFFFAOYSA-N	Monkey (Cynomolgus)	160	mg/kg		160 mg/Kg	Chemical Probes Portal	PEXIDARTINIB
RZLXOEIALAVGKH-UHFFFAOYSA-N	Mouse	1	mg/kg	IV	1 mg/Kg IV, 5 mg/Kg PO	Chemical Probes Portal	HPK1-IN-3
RZLXOEIALAVGKH-UHFFFAOYSA-N	Mouse	5	mg/kg	PO	1 mg/Kg IV, 5 mg/Kg PO	Chemical Probes Portal	HPK1-IN-3
RZLXOEIALAVGKH-UHFFFAOYSA-N	Rat	1	mg/kg	IV	1 mg/Kg IV, 5 mg/Kg PO	Chemical Probes Portal	HPK1-IN-3
RZLXOEIALAVGKH-UHFFFAOYSA-N	Rat	5	mg/kg	PO	1 mg/Kg IV, 5 mg/Kg PO	Chemical Probes Portal	HPK1-IN-3
ZKIQFLSGMMYCGS-SANMLTNESA-N	Rat	30	mg/kg	IV	1, 10, 30 mg/Kg, 1.1 (IV), 2.2 (PO) mg/Kg	Chemical Probes Portal	1G244
NFHSJYKXENYICE-UHFFFAOYSA-N	Mouse	1	mg/kg		1 mg/Kg	Chemical Probes Portal	IOA-244
NFHSJYKXENYICE-UHFFFAOYSA-N	Mouse	5	mg/kg		5 mg/Kg	Chemical Probes Portal	IOA-244
NFHSJYKXENYICE-UHFFFAOYSA-N	Mouse	30	mg/kg		30 mg/Kg	Chemical Probes Portal	IOA-244
NFHSJYKXENYICE-UHFFFAOYSA-N	Rat	1	mg/kg		1 mg/Kg	Chemical Probes Portal	IOA-244
NFHSJYKXENYICE-UHFFFAOYSA-N	Rat	5	mg/kg		5 mg/Kg	Chemical Probes Portal	IOA-244
NFHSJYKXENYICE-UHFFFAOYSA-N	Rat	30	mg/kg		30 mg/Kg	Chemical Probes Portal	IOA-244
GOVYBPLHWIEHEJ-UHFFFAOYSA-N	Mouse	5	mg/kg	IV	5 mg/Kg IV, 30 mg/Kg Oral	Chemical Probes Portal	Tubastatin-A
GOVYBPLHWIEHEJ-UHFFFAOYSA-N	Mouse	30	mg/kg	PO	5 mg/Kg IV, 30 mg/Kg Oral	Chemical Probes Portal	Tubastatin-A
OJQMKCBWYCWFPU-UHFFFAOYSA-N	Rat	3	mg/kg		3 mg/Kg	Chemical Probes Portal	Selexipag
OJQMKCBWYCWFPU-UHFFFAOYSA-N	Rat	10	mg/kg		10 mg/Kg	Chemical Probes Portal	Selexipag
OJQMKCBWYCWFPU-UHFFFAOYSA-N	Dog	1	mg/kg		1 mg/kg	Chemical Probes Portal	Selexipag
OJQMKCBWYCWFPU-UHFFFAOYSA-N	Dog	3	mg/kg		3 mg/Kg	Chemical Probes Portal	Selexipag
OJQMKCBWYCWFPU-UHFFFAOYSA-N	Monkey (Cynomolgus)	1	mg/kg		1 mg/Kg	Chemical Probes Portal	Selexipag
WXTJCPHELGTTJU-FMKPAKJESA-N	Mouse	1	mg/kg		1 mg/kg	Chemical Probes Portal	AEP-IN-3
WXTJCPHELGTTJU-FMKPAKJESA-N	Mouse	20	mg/kg		20 mg/kg	Chemical Probes Portal	AEP-IN-3
JYYLVUFNAHSSFE-UHFFFAOYSA-N	Rat	5	mg/kg	IV	5 mg/Kg IV, PO	Chemical Probes Portal	PAMAPIMOD
JYYLVUFNAHSSFE-UHFFFAOYSA-N	Monkey (Cynomolgus)	5	mg/kg	IV	5 mg/Kg IV, PO	Chemical Probes Portal	PAMAPIMOD
JYYLVUFNAHSSFE-UHFFFAOYSA-N	Dog	5	mg/kg		5 mg/Kg	Chemical Probes Portal	PAMAPIMOD
HEAUOKZIVMZVQL-VWLOTQADSA-N	Rat	10	mg/kg		10 mg/kg	Chemical Probes Portal	ELAGOLIX
HEAUOKZIVMZVQL-VWLOTQADSA-N	Mouse					Chemical Probes Portal	ELAGOLIX
HEAUOKZIVMZVQL-VWLOTQADSA-N	Monkey (Rheus)					Chemical Probes Portal	ELAGOLIX
HEAUOKZIVMZVQL-VWLOTQADSA-N	Dog	50	mg/kg	PO	50 mg/Kg PO	Chemical Probes Portal	ELAGOLIX
ASRLBLHATMXGPC-UHFFFAOYSA-N	Mouse	5	mg/kg		5 mg/kg	Chemical Probes Portal	BI-7190
ASRLBLHATMXGPC-UHFFFAOYSA-N	Mouse	30	mg/kg		30 mg/Kg	Chemical Probes Portal	BI-7190
POKVQQVLRJLUAK-UHFFFAOYSA-N	Mouse	1	mg/kg	IV	1 mg/Kg IV, 5 mg/Kg PO	Chemical Probes Portal	RP-1664
POKVQQVLRJLUAK-UHFFFAOYSA-N	Mouse	5	mg/kg	PO	1 mg/Kg IV, 5 mg/Kg PO	Chemical Probes Portal	RP-1664
POKVQQVLRJLUAK-UHFFFAOYSA-N	Rat	1	mg/kg	IV	1.0 mg/Kg IV, 2.5 mg/Kg PO	Chemical Probes Portal	RP-1664
POKVQQVLRJLUAK-UHFFFAOYSA-N	Rat	2.5	mg/kg	PO	1.0 mg/Kg IV, 2.5 mg/Kg PO	Chemical Probes Portal	RP-1664
POKVQQVLRJLUAK-UHFFFAOYSA-N	Dog	0.5	mg/kg	IV	0.5 mg/Kg IV, 1.15 mg/Kg PO	Chemical Probes Portal	RP-1664
POKVQQVLRJLUAK-UHFFFAOYSA-N	Dog	1.15	mg/kg	PO	0.5 mg/Kg IV, 1.15 mg/Kg PO	Chemical Probes Portal	RP-1664
POKVQQVLRJLUAK-UHFFFAOYSA-N	Monkey (Cynomolgus)	5	mg/kg	IV	o.5 mg/Kg IV, 1.25 mg/Kg PO	Chemical Probes Portal	RP-1664
POKVQQVLRJLUAK-UHFFFAOYSA-N	Monkey (Cynomolgus)	1.25	mg/kg	PO	o.5 mg/Kg IV, 1.25 mg/Kg PO	Chemical Probes Portal	RP-1664
RKAFYSIKAVFVPS-UHFFFAOYSA-N	Mouse	3	mg/kg		3 mg/Kg	Chemical Probes Portal	SJ6986
RKAFYSIKAVFVPS-UHFFFAOYSA-N	Mouse	10	mg/kg		10 mg/Kg	Chemical Probes Portal	SJ6986
RKAFYSIKAVFVPS-UHFFFAOYSA-N	Mouse	1	mg/kg		1 mg/Kg	Chemical Probes Portal	SJ6986
RKAFYSIKAVFVPS-UHFFFAOYSA-N	Mouse	3	mg/kg		3 mg/Kg	Chemical Probes Portal	SJ6986
XVGSKZXXLKUEIO-MRXNPFEDSA-N	Mouse	2	mg/kg		2 mg/Kg	Chemical Probes Portal	TDI-11861
XVGSKZXXLKUEIO-MRXNPFEDSA-N	Mouse	10	mg/kg		10 mg/Kg	Chemical Probes Portal	TDI-11861
XVGSKZXXLKUEIO-MRXNPFEDSA-N	Mouse	50	mg/kg		50 mg/Kg	Chemical Probes Portal	TDI-11861
KTBSXLIQKWEBRB-UHFFFAOYSA-N	Mouse	80	mg		20, 40, and 80 mg/k	Chemical Probes Portal	ITACITINIB
HXYXHSDYBDFOFO-INIZCTEOSA-N	Mouse	1	mg/kg		1 mg/Kg	Chemical Probes Portal	CRT0273750
HXYXHSDYBDFOFO-INIZCTEOSA-N	Mouse	10	mg/kg		10 mg/Kg	Chemical Probes Portal	CRT0273750
HXYXHSDYBDFOFO-INIZCTEOSA-N	Rat	1	mg/kg	PO	1 mg/Kg followed  after 2 days of washout by a single oral dose of 3 mg/Kg	Chemical Probes Portal	CRT0273750
HXYXHSDYBDFOFO-INIZCTEOSA-N	Rat	3	mg/kg		1 mg/Kg followed  after 2 days of washout by a single oral dose of 3 mg/Kg	Chemical Probes Portal	CRT0273750
HHFWQMFTPDFWLM-UHFFFAOYSA-N	Rat	1	mg/kg		1 mg/Kg	Chemical Probes Portal	BCX-3607
HHFWQMFTPDFWLM-UHFFFAOYSA-N	Rat	5	mg/kg		5 mg/Kg	Chemical Probes Portal	BCX-3607
FSQGWBXWGNWEAV-CMDGGOBGSA-N	Mouse	1	mg/kg		1 mg/Kg	Chemical Probes Portal	GFH018
FSQGWBXWGNWEAV-CMDGGOBGSA-N	Mouse	5	mg/kg		5 mg/Kg	Chemical Probes Portal	GFH018
FSQGWBXWGNWEAV-CMDGGOBGSA-N	Mouse	75	mg/kg		75 mg/Kg	Chemical Probes Portal	GFH018
FSQGWBXWGNWEAV-CMDGGOBGSA-N	Rat	1	mg/kg		1 mg/Kg	Chemical Probes Portal	GFH018
FSQGWBXWGNWEAV-CMDGGOBGSA-N	Rat	30	mg/kg		30 mg/Kg	Chemical Probes Portal	GFH018
FSQGWBXWGNWEAV-CMDGGOBGSA-N	Dog	1	mg/kg		1 mg/Kg	Chemical Probes Portal	GFH018
FSQGWBXWGNWEAV-CMDGGOBGSA-N	Dog	5	mg/kg		5 mg/Kg	Chemical Probes Portal	GFH018
OXTSYWDBUVRXFF-GDLZYMKVSA-N	Dog	3	mg/kg		3 mg/Kg	Chemical Probes Portal	AZENOSERTIB
OXTSYWDBUVRXFF-GDLZYMKVSA-N	Dog	10	mg/kg		10 mg/Kg	Chemical Probes Portal	AZENOSERTIB
KRNAOFGYEFKHPB-ANJVHQHFSA-N	Rat	1	mg/kg		1 mg/Kg	Chemical Probes Portal	RIMEGEPANT
KRNAOFGYEFKHPB-ANJVHQHFSA-N	Rat	10	mg/kg		10 mg/Kg	Chemical Probes Portal	RIMEGEPANT
KRNAOFGYEFKHPB-ANJVHQHFSA-N	Monkey (Cynomolgus)	1	mg/kg		1 mg/Kg	Chemical Probes Portal	RIMEGEPANT
KRNAOFGYEFKHPB-ANJVHQHFSA-N	Monkey (Cynomolgus)	10	mg/kg		10 mg/Kg	Chemical Probes Portal	RIMEGEPANT
LBFYQISQYCGDDW-UHFFFAOYSA-N	Other	0.2	mg/kg	IV	0.2 mg/kg (IV), 0.5 mg/kg (PO)	Chemical Probes Portal	CCT251545
LBFYQISQYCGDDW-UHFFFAOYSA-N	Other	0.5	mg/kg	PO	0.2 mg/kg (IV), 0.5 mg/kg (PO)	Chemical Probes Portal	CCT251545
WBFSPPPOPIJCLF-UHFFFAOYSA-N	Rat					Chemical Probes Portal	BIIB129
WBFSPPPOPIJCLF-UHFFFAOYSA-N	Monkey (Cynomolgus)					Chemical Probes Portal	BIIB129
FUEYCNUHTBZPRF-SVBPBHIXSA-N	Rat	10	mg/kg		10.0 mg/kg	Chemical Probes Portal	D6-3
FUEYCNUHTBZPRF-SVBPBHIXSA-N	Rat	25	mg/kg		25.0 mg/kg	Chemical Probes Portal	D6-3
KDTQFQYXTWVBCC-UHFFFAOYSA-N	Rat	3	mg/kg		3 mg/Kg	Chemical Probes Portal	ONO-2920632
KDTQFQYXTWVBCC-UHFFFAOYSA-N	Mouse	3	mg/kg		3 mg/Kg	Chemical Probes Portal	ONO-2920632
KDTQFQYXTWVBCC-UHFFFAOYSA-N	Dog	0.1	mg/kg		0.1 mg/Kg	Chemical Probes Portal	ONO-2920632
GSLHDZCTAHKMDW-UHFFFAOYSA-N	Mouse	2	mg/kg		2 mg/Kg	Chemical Probes Portal	1-7a-B1
GSLHDZCTAHKMDW-UHFFFAOYSA-N	Mouse	30	mg/kg		30 mg/Kg	Chemical Probes Portal	1-7a-B1
GSLHDZCTAHKMDW-UHFFFAOYSA-N	Mouse	30	mg/kg		30 mg/Kg	Chemical Probes Portal	1-7a-B1
ODRITQGYYWHQGM-INIZCTEOSA-N	Mouse	0.2	mg/kg	IV	0.2 mg/Kg IV, 0.5 mg/Kg PO	Chemical Probes Portal	MSC2530818
ODRITQGYYWHQGM-INIZCTEOSA-N	Mouse	0.5	mg/kg	PO	0.2 mg/Kg IV, 0.5 mg/Kg PO	Chemical Probes Portal	MSC2530818
ODRITQGYYWHQGM-INIZCTEOSA-N	Rat	0.2	mg/kg	IV	0.2 mg/Kg IV, 0.5 mg/Kg PO	Chemical Probes Portal	MSC2530818
ODRITQGYYWHQGM-INIZCTEOSA-N	Rat	0.5	mg/kg	PO	0.2 mg/Kg IV, 0.5 mg/Kg PO	Chemical Probes Portal	MSC2530818
